label,text,lang
spam,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,english
ham,I might go 2 sch. Yar at e salon now v boring.,english
ham, &lt;#&gt;  mins but i had to stop somewhere first.,english
ham,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",english
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,english
ham,I didn't get the second half of that message,english
ham,Wat time do u wan 2 meet me later?,english
ham,I thank you so much for all you do with selflessness. I love you plenty.,english
ham,Am in film ill call you later.,english
ham,How dare you change my ring,english
ham,You are a very very very very bad girl. Or lady.,english
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,english
ham,"What part of \don't initiate\"" don't you understand""",english
ham,I finished my lunch already. U wake up already?,english
ham,You still at the game?,english
ham,You have got tallent but you are wasting.,english
ham,What is your record for one night? :),english
ham,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",english
ham, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,english
ham,Jokin only lar... :-) depends on which phone my father can get lor...,english
ham,"Aight, lemme know what's up",english
ham,Get ready for  &lt;#&gt;  inches of pleasure...,english
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,english
ham,;-) ok. I feel like john lennon.,english
ham,Cos darren say Ì_ considering mah so i ask Ì_...,english
ham,You are not bothering me but you have to trust my answers. Pls.,english
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",english
ham,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,english
ham,Aight what time you want me to come up?,english
ham,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,english
ham,Your bill at 3 is å£33.65 so thats not bad!,english
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,english
ham,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",english
ham,So how's the weather over there?,english
ham,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",english
ham,Die... Now i have e toot fringe again...,english
ham,Lol they don't know about my awesome phone. I could click delete right now if I want.,english
ham,Ok,english
ham,"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite""",english
ham,Please leave this topic..sorry for telling that..,english
ham,Pls send me the correct name da.,english
ham,What happened to our yo date?,english
spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+,english
ham,Webpage s not available!,english
ham,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,english
spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,english
ham,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",english
ham,K..k...from tomorrow onwards started ah?,english
ham,What u talking bout early morning? It's almost noon where your at!,english
ham,Fine. Do you remember me.,english
spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",english
ham,Ok. How many should i buy.,english
ham,"Sounds good, keep me posted",english
spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,english
ham,Ok. So april. Cant wait,english
ham,Boy you best get yo ass out here quick,english
ham,Ay wana meet on sat?Ì_ wkg on sat?,english
ham,I'm now but have to wait till 2 for the bus to pick me.,english
ham,Apart from the one i told you about yesterday?,english
ham,Ok lor... But buy wat?,english
ham,Somebody should go to andros and steal ice,english
ham,Don know. I did't msg him recently.,english
ham,Take us out shopping and Mark will distract Isaiah.=D,english
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",english
ham,There is no sense in my foot and penis.,english
ham,Okay but i thought you were the expert,english
ham,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,english
ham,S.s:)i thinl role is like sachin.just standing. Others have to hit.,english
ham,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,english
ham,"And very importantly, all we discuss is between u and i only.",english
ham,K..k:)how about your training process?,english
ham,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,english
ham,In da car park ,english
ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,english
ham,So i asked how's anthony. Dad. And your bf,english
ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",english
ham,What Today-sunday..sunday is holiday..so no work..,english
ham,Am going to take bath ill place the key in window:-),english
spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,english
ham,"Dear, take care. I am just reaching home.love u a lot.",english
ham,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,english
ham,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,english
ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,english
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,english
ham,"Yo, you at jp and hungry like a mofo?",english
ham,This is all just creepy and crazy to me.,english
ham,Ok... I din get ur msg...,english
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,english
ham,Pathaya enketa maraikara pa',english
ham,Even if he my friend he is a priest call him now,english
ham,"U so lousy, run already come back then half dead... Hee...",english
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?,english
ham,Or remind me in a few hrs.,english
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",english
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,english
ham,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,english
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,english
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,english
ham,Short But Cute : \ Be a good person ,english
ham,Just haven't decided where yet eh ?,english
ham,"Wat time liao, where still got.",english
ham,Yes watching footie but worried we're going to blow it - Phil Neville?,english
ham,I wait 4 Ì_ inside da car park...,english
ham,Uncle Abbey! Happy New Year. Abiola,english
ham,Now am free call me pa.,english
ham,R u saying i should re order the slippers cos i had to pay for returning it.,english
ham,Stop knowing me so well!,english
ham,Good evening! this is roger. How are you?,english
ham,Small problem in auction:)punj now asking tiwary,english
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,english
ham,He telling not to tell any one. If so treat for me hi hi hi,english
ham,My uncles in Atlanta. Wish you guys a great semester.,english
spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,english
ham,U coming 2 pick me?,english
ham,Thats cool. i liked your photos. You are very sexy!,english
ham,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,english
ham,"Haha better late than ever, any way I could swing by?",english
ham,Ok. But i finish at 6.,english
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",english
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,english
ham,So no messages. Had food?,english
ham,Ok going to sleep. Hope i can meet her.,english
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,english
ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,english
ham,You're right I have now that I think about it,english
ham,Wat r u doing now?,english
ham,Is ur lecture over?,english
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,english
ham,Customer place i will call you,english
ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,english
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),english
ham,"Haha I heard that, text me when you're around",english
ham,I.ll get there tomorrow and send it to you,english
ham,\SHIT BABE.. THASA BIT MESSED UP.YEH,english
ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,english
ham,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDåÕS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""",english
ham,"Sorry,  in meeting I'll call you later",english
ham,Yo! Howz u? girls never rang after india. L,english
ham,Yeah but which is worse for i,english
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,english
ham,I tagged MY friends that you seemed to count as YOUR friends.,english
spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,english
ham,Ok...,english
ham,Long time. You remember me today.,english
ham,Havent shopping now lor i juz arrive only,english
ham,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,english
ham,Are you up for the challenge? I know i am :),english
ham,How much did ur hdd casing cost.,english
ham,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,english
ham,I can't describe how lucky you are that I'm actually awake by noon,english
spam,This is the 2nd time we have tried to contact u. U have won the å£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,english
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",english
ham,Cheers for the card ... Is it that time of year already?,english
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",english
ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",english
ham,Ugh hopefully the asus ppl dont randomly do a reformat.,english
ham,"Haven't seen my facebook, huh? Lol!",english
ham,"Mah b, I'll pick it up tomorrow",english
ham,Still otside le..u come 2morrow maga..,english
ham,Do u still have plumbers tape and a wrench we could borrow?,english
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",english
ham,It vl bcum more difficult..,english
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117,english
ham,Havent still waitin as usual... ÌÏ come back sch oredi?,english
ham,In meeting da. I will call you,english
ham,K k :-):-) then watch some films.,english
ham,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,english
ham,There the size of elephant tablets & u shove um up ur ass!!,english
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",english
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",english
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ì_ cut ur hair. ,english
ham,Good morning pookie pie! Lol hope I didn't wake u up,english
ham,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,english
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI,english
ham,Howz that persons story,english
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",english
ham,X2  &lt;#&gt; . Are you going to get that,english
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning,english
spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub,english
ham,Is ur paper today in e morn or aft?,english
ham,I will lick up every drop :) are you ready to use your mouth as well?,english
ham,And you! Will expect you whenever you text! Hope all goes well tomo ,english
ham,Great. P diddy is my neighbor and comes for toothpaste every morning,english
ham,"I av a new number,  . Wil u only use this one,ta.",english
ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,english
ham,7 lor... Change 2 suntec... Wat time u coming?,english
ham,No de.am seeing in online shop so that i asked.,english
ham,Just curious because my cuz asked what I was up to,english
ham,Nice.nice.how is it working?,english
ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,english
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,english
ham,She's good. How are you. Where r u working now,english
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",english
ham,At home also.,english
ham,This phone has the weirdest auto correct.,english
ham,Oops my phone died and I didn't even know. Yeah I like it better.,english
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,english
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",english
ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",english
ham,We got a divorce. Lol. She.s here,english
ham,What's ur pin?,english
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",english
ham,I want snow. It's just freezing and windy.,english
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,english
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;,english
ham,Don know:)this week i'm going to tirunelvai da.,english
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...,english
ham,Its like that hotel dusk game i think. You solve puzzles in a area thing,english
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",english
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",english
ham,Well that must be a pain to catch,english
ham,Sorry da thangam.it's my mistake.,english
ham,I need... Coz i never go before ,english
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",english
ham,Wife.how she knew the time of murder exactly,english
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",english
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,english
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",english
ham,No plm i will come da. On the way.,english
ham,Guess he wants alone time. We could just show up and watch when they do..,english
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),english
ham,Yup Ì_ not comin :-(,english
ham,"Yes, princess. Toledo.",english
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",english
ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,english
ham,Good. No swimsuit allowed :),english
ham,Am okay. Will soon be over. All the best,english
ham,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd,english
ham,Ok i've sent u da latest version of da project.,english
ham,Good Morning my Dear........... Have a great &amp; successful day.,english
ham,Pls accept me for one day. Or am begging you change the number.,english
ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,english
ham,"Its ok, if anybody asks abt me, u tel them..:-P",english
ham,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",english
ham,* You gonna ring this weekend or wot?,english
ham,Also track down any lighters you can find,english
ham,"Sorry, I can't help you on this.",english
ham,"Babe, I need your advice",english
ham,"IÛ÷ll leave around four, ok?",english
ham,Come to medical college at 7pm ......forward it da,english
ham,K:)k..its good:)when are you going?,english
ham,I can make lasagna for you... vodka...,english
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,english
ham,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,english
ham,"No, but you told me you were going, before you got drunk!",english
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,english
spam,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",english
ham,I'm always looking for an excuse to be in the city.,english
ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,english
ham,O shore are you takin the bus,english
ham,So u gonna get deus ex?,english
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,english
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",english
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,english
ham,Ok then i come n pick u at engin?,english
ham,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,english
ham,Raviyog Peripherals bhayandar east,english
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,english
spam,You have 1 new voicemail. Please call 08719181513.,english
ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",english
ham,Just finished eating. Got u a plate. NOT leftovers this time.,english
ham,Thanx a lot...,english
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,english
ham,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,english
ham,Its a great day. Do have yourself a beautiful one.,english
ham,What happened in interview?,english
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",english
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,english
ham,I tot it's my group mate... Lucky i havent reply... Wat time do Ì_ need to leave... ,english
ham,Hey you around? I've got enough for a half + the ten I owe you,english
ham,Hey tmr maybe can meet you at yck,english
ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,english
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,english
ham,Not to worry. I'm sure you'll get it.,english
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",english
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",english
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,english
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,english
ham,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",english
ham,Dear good morning how you feeling dear,english
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,english
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",english
ham,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,english
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,english
ham,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,english
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,english
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",english
ham,Just do what ever is easier for you,english
spam,RCT' THNQ Adrian for U text. Rgds Vatian,english
ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,english
ham,"It'll be tough, but I'll do what I have to",english
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,english
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,english
ham,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,english
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",english
ham,But i'm surprised she still can guess right lor...,english
ham,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,english
ham,Oh ho. Is this the first time u use these type of words,english
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,english
ham,I know you are serving. I mean what are you doing now.,english
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",english
ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,english
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",english
ham,I know girls always safe and selfish know i got it pa. Thank you. good night.,english
ham,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",english
ham,I'm freezing and craving ice. Fml,english
ham,Kay... Since we are out already ,english
ham,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,english
ham,Yo im right by yo work,english
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,english
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",english
ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,english
ham,Nope... Juz off from work...,english
ham,Huh so fast... Dat means u havent finished painting?,english
ham, what number do u live at? Is it 11?,english
ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",english
ham,Sac will score big hundred.he is set batsman:-),english
ham,Send me yetty's number pls.,english
ham,How much it will cost approx . Per month.,english
ham,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,english
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",english
ham,"That's fine, have him give me a call if he knows what he wants or has any questions",english
ham,"Sorry, got a late start, we're on the way",english
ham,Then u go back urself lor...,english
ham,I AM AT THE GAS STATION. GO THERE.,english
ham,"K, if u bored up just come to my home..",english
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,english
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",english
ham,Still i have not checked it da. . .,english
ham,You will go to walmart. I.ll stay.,english
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",english
ham,Oh great. I.ll disturb him more so that we can talk.,english
ham,Reverse is cheating. That is not mathematics.,english
ham,U're welcome... Caught u using broken english again...,english
ham,No problem baby. Is this is a good time to talk? I called and left a message.,english
ham,"Sorry, I'll call later",english
ham,Oh is it! Which brand?,english
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,english
ham,At what time are you coming.,english
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,english
ham,I emailed yifeng my part oredi.. Can Ì_ get it fr him..,english
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,english
ham,Minimum walk is 3miles a day.,english
ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,english
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",english
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,english
spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,english
ham,Please attend the phone:),english
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,english
ham,No messages on her phone. I'm holding it now,english
ham,Can... I'm free...,english
ham,"Yo my trip got postponed, you still stocked up?",english
ham,"Sorry, I'll call later",english
ham,I am waiting for your call sir.,english
ham,Hey what are you doing. Y no reply pa..,english
ham,"Hey elaine, is today's meeting still on?",english
ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,english
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.,english
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,english
ham,And now electricity just went out fml.,english
ham,"Looks like you found something to do other than smoke, great job!",english
ham,Also andros ice etc etc,english
ham,:) ,english
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",english
ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,english
ham,Hows that watch resizing,english
